Hi,Hello there. Tell me how are you feeling today?
"When my boyfriend gets in a snit, he gives me the silent treatment for days. When I ask what is wrong, I get nothing: no reply, no phone call. If he does reply, it is something very sarcastic and hurtful. He never admits he is wrong and never apologizes.","You are in an abusive relationship-not because of your boyfriend's silences but because he is comfortable being sarcastic and hurtful, never admits he is wrong and never apologizes. It is your choice to participate in an abusive relationship. You can not stop an abusive partner from being abusive no matter how wonderfully you treat your partner. You can either accept the terrible relationship as it is or reach out for the support that you need to leave the abusive relationship. I wish you well, always."
"I'm a guy. If I don't like girls, nor do I like guys, does that mean I'm gay?","No, it does not necessarily. _Your sexual preference is based on who you ARE attracted to, not what does not turn you on. _If you find you have no sex drive at all, this is called asexual. _But you did not mention what you do find arrousing either. _Hope this helps."
"I'm fine when we start becoming intimate, but out of nowhere, I will get a flashback of what happened to me in the past. I start hysterically crying and freaking out when my boyfriend obviously has done nothing to hurt me.","Have you sought the support of a therapist really qualified in working through sexual trauma? It can take some work, but healing is possible. If you feel able to, it may also help to open a dialogue with your boyfriend about what you need from him when you have these flashbacks. Let him know what some helpful responsess may be._"
"I was the one who ended it, and I'm so glad I did. It was the best decision I made in my life. But how do I stop the nightmares and flashbacks? It is creating a wall in my current relationship.","_A lot of times when you're experiencing nightmares and flashbacks, it can be a sign that you haven't fully processed what happened. Our brains tend to replay scenes in our life that we wish had turned out differently or _in an effort to desensitize us to it. _If you are comfortable with it, you may want to consider sharing what you're experiencing with your current partner so that he is able to understand what's going on. Also, you may want to consider _what parts of your past relationship you blame yourself for. This can be a difficult task to undertake on your own, and the help of the therapist may be necessary to sort through the memories in a safe way. _Typically however, flashbacks and nightmares are a sign that the trauma _of what you went through needs to be addressed. _it's a great thing that you were able to have the courage to get out of that relationship and you should be proud of yourself for that. _You may want to _begin therapy to address these traumatic memories and help you to sort through any conflicting emotions you have about it (i.e. _Feeling like it's your fault for not recognizing the abuse or getting out of the relationship sooner, blaming yourself for being _"" The kind of person who gets into an abusive relationship "", _or believing that you somehow caused your ex to abuse you in some way.) _These types of beliefs and feelings can prevent us from moving past traumatic experiences and a trained therapist can certainly help you sort through them._"
"I'm fine when we start becoming intimate, but out of nowhere, I will get a flashback of what happened to me in the past. I start hysterically crying and freaking out when my boyfriend obviously has done nothing to hurt me.","_Sexual intimacy can be very triggering for survivors even when it is both wanted and consensual. _You may want to consider seeing a therapist who specializes in trauma to work through the abuse if you have not already done so. Often times triggers still hold such a powerful effect when the emotions related to the abuse _have not been fully processed. _In the meantime, you may want to consider coming up with a Safe Word to let your partner know that you are being triggered or to communicate your physical boundaries to him. _Often times, the experience of communicating _your physical boundaries to your partner, having those boundaries respected and validated, and having a partner who is understanding and _willing to engage in intimacy in such a way that does not violate your physical boundaries _can reinforce a sense of safety with him._"
"I'm a guy. If I don't like girls, nor do I like guys, does that mean I'm gay?","It doesn't sound like you are finding yourself attracted to anyone. _It could mean that you just haven't connected with anyone you find attractive, or that you are asexual - essentially not oriented toward anyone. _I would suggest doing some reading on asexuality and see if it connects to how you feel!"
I have been having a lot of nightmares where I am being killed in different ways. I either wake up in a panic or just crying and sweating. It has made me terrified of falling asleep and is now affecting my daily life too.  Can I make the nightmares stop?,"Hello, and thank you for your question. Sleep problems, including insomnia and even the nightmares that you are writing about, are really common for people and so many people suffer from them. Here are a few things to consider or to try: 1. Have you changed_or started taking any new medication lately? Medications can certainly affect your sleep and some can even cause vivid or frightening dreams. If you are taking a new medication, talk to your provider about the nightmares, this may be the cause. 2. Stress can certainly increase our difficulty with sleep and can also begin to affect our dream states. The dreams may not make much sense, but then again even good dreams don't always make much sense. Ask yourself, do I have any new or renewed stressors in my life? Work, school, relationships, health.... all of these areas_and many more are places where stress can hide out. If this is the case, talk with your provider or consider seeing a counselor who may be able to help. 3. Something to consider is that once we start to have anxiety or stress about something, we can begin to obsess about it. My guess is that going to bed for sleep is no longer a pleasant thing for you. Your stress and fear of what may happen when you sleep could start way before you actually go to bed. This could increase your chances of having another bad dream. Try relaxation techniques before going to bed. If you have YouTube, you can pull up ""Guided Meditation for Sleep"" exercises to help you relax. There are many different ones to choose from. You may also want to try deep breathing.4. There are self-help ideas for managing bad nightmares. If you Google search ""Nightmare Rescripting"" or ""Nightmare Exposure"" you may find some ideas and instructions on how to manage dreams. I hope these ideas help. Be well... Robin J. Landwehr, DBH, LPC, NCC"
I recently lost a friend to suicide.  I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"First of all, I am very sorry for your loss, and I can understand the urge to drink and smoke to try and cope. As I'm sure you understand, alcohol and marijuana may take the edge off of the pain in the short run, but in the long run they may prevent you from being able to work through the thoughts and feelings that you have about the loss of your friend. Grieving is a process that is unique to each individual and each relationship that may involve difficult, confusing, and even contradictory seeming thoughts and feelings and a competent therapist can help you work through this process. It also may be useful for you to add other ways of coping, such as taking care of yourself through exercise, doing healthy activities that you love, and spending time with people that you love. Self care is often most difficult when we need it the most. Thank you for reaching out."
"I'm always told I'm not good enough or trying hard enough. I put 100% in to every thing. I'm worn out, I've worked on all of my family relationships, I'm doing great in school, I'm kind to those in need and otherwise. I stick to my religious beliefs and leave room for mistakes and learn from others so I don't have to make as many and the ones I do I learn from. 
Somehow it's still not good enough and nothing I do works. Nothing has changed, and I feel hopeless. Any suggestions or ideas?","It sounds like you are aware of your positive traits but you_are struggling with someone who does not acknowledge nor celebrate your efforts or achievements.__ It seems like that is affecting your inner voice, which allows you to accept yourself for who you are.My suggestion is to explore that relationship_and decide if that person__ opinion should determine how you feel about yourself. __If this is an important relationship, you could communicate to this person how the lack of positive feedback is affecting you._ Then, work on spending more time with those who value you, and can give you praise, encouragement, and constructive criticism._ Also, explore your religious beliefs, and what is they say about who you are as a person._ Finally, explore with a Counselor your inner voice and try to figure out if the negative message is settling in and harming your self-esteem.__ Through therapy, you could learn to self-compassion and acceptance wich will help your self esteem.¿Cómo manejo el sentirme que __o soy suficiente bueno_?Siempre me dicen que no soy suficientemente bueno o no trato lo suficiente._ Yo pongo el 100% en todo._ Estoy agotado, he trabajado en todas mis relaciones, estoy muy bien en la escuela, trato bien a las personas que lo necesitan._ Me aferro a mis creencias religiosas y dejo espacio para los errores, y aprendo de otros para no tener que cometer los mismos._ Aun así no soy suficiente y nada de lo que hago funciona, me siento desesperanzado._ ¿Alguna idea o sugerencia?Al parecer estas consiente de tus características positivas, pero estás teniendo _dificultad con alguien que no reconoce tus esfuerzos, ni logros, y eso está afectando esa voz interior que te permite aceptar quien eres.Mi sugerencia es que explores esa relación y analices si la opinión de esta persona va a determinar cómo te valoras a ti mismo._ Si es una relación valiosa, puedes comunicarle a la persona en cuestión como te afecta la falta de comentarios y opiniones positivas. __Luego enfócate en pasar más tiempo con personas que te valoran, te dan halagos, te motivan y te aconsejan._ También explora que dice tu religión sobre quién eres como persona y cuál es tu valor._ Y por último, explora con tu Consejero si ese mensaje negativo esta afectando tu autoestima._ A través de la terapia puedes aprender tecnicas auto compasión y aceptación que ayudaran a fortalecerte."
I recently lost a friend to suicide.  I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"I'm so sorry to hear about your recent loss. _There is such a large feeling of uncertainty that befalls those of us left to sort through these emotions of such a loss, and it's never easy. _I think it's important to remember that there is no ""right"" or ""wrong"" way to deal with loss and the ""best way"" for you may not be the best way for someone else. _The fact that you are aware that you are smoking more marijuana and drinking more, and the fact that you can recognize that these may not be the best coping techniques, is a very good step towards giving yourself some better support at this time. _Marijuana and drinking are type of coping techniques that can numb us to our emotions, but they do not really help us to work through those emotions._When it comes to grief, often one of the most helpful ways to move through the phases of grief is to use your social supports; talk to your friends and family, see your mutual friends and commiserate with each other on the loss and the uncertainty. _The more we talk about our feelings, the more we are okay with them being ours. The more we express our loss, the better we become at accepting such a loss. In talking with your supports, you may also decide ways in which you may want to remember your friend; ways you can do so on a personal level (writing a poem, planting a tree, etc.) or ways you as a group can remember and memorialize them (a special day where you get together to share your memories, starting a charity, etc.)_We never truly ""get over"" our losses, but we can learnt o accept the losses and what it means to us now...but that also takes time._"
I recently lost a friend to suicide.  I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"Suicide is a very traumatic loss and affects survivors significantly. Everyone deals with their grief in different ways. One way I recommend to deal with the loss of a loved one is to write letters to them. Some people like to keep the letters in a jar, maybe fill the jar with sand so the letters are buried. I recommend writing the letters as often as you need to. You will notice over time the need to write the letters will decrease and the intense feelings of loss will decrease. I also recommend finding a survivors support group in your area. You can find more information on www.afsp.org."
Is this something I should be worried about?  Should I do something about it?,"I recommend asking your son about the reasons he chooses to play alone at recess. If he is happy on his own and you know he has some friends, I would not be very concerned. However, there may be bullying going on at school. In the case of bullying, it may be a situation where you as his parent will need to step in."
I feel really uncomfortable when I have people's attention.  It makes me not want to talk in public or answer questions in class. Can I get over this social anxiety?,"you can learn lots of skills/techniques to feel more confident in what you need to do that will decrease your anxious responses for sure! :) And_ you can also learn how to work with your personality that may not like the attention. You may find that ""talking"" to others through the internet is more comfortable and you are great at it, or that you love one on one talking but aren't really made for group talking. There is a place in this world for you either way! Public speaking skills can be practiced in speech class, or toastmaster group, they will give you practice in a safe environment where the cool kids or cutest boy aren't ready to laugh at you._ What topics are you interested in and what groups can you do a little speaking up? Maybe in your small group at church try and raise you hand to share your opinion, or maybe your Girl Scout troop? Look around for a peer and one adult who you like to hear speak out, ask them to share with you 2 things that help them feel comfortable speaking in public. Check out some Ted Talks and see how they share in groups. Social anxiety is a difficult concern and picking apart what is your awesome personality and what needs skill building and mindfulness/anxiety_ help are important steps. Good luck!"
"There are intimate things she did early in the relationship, and things she had once agreed to try that she will not do now. I end up thinking about it all day. I feel rejected and think I married the wrong person.","My wife won't do things she used to doThere are intimate things she did early in the relationship, and things she had once agreed to try that she will not do now. I end up thinking about it all day. I feel rejected and think I married the wrong person.Like we often hear, communication is the key to a good relationship._ Intimacy in the marriage is something we take for granted, and we rarely communicate about it. I noticed how you mentioned that she had __nce agreed to try_ things; did you ever asked if she enjoyed those things or would want to repeat them. _Have you asked if she would like to try new things as well?What if, you work on improving your communication with your wife?_One thing to consider_is the status of your relationship._ Are you in good terms with each other? Are you or your wife going under a stressful situation?_ _Many times when we have problems we reflect it in multiple areas, including our intimacy or lack of it._ Listen to her; ask how you can support her._ Find ways to reconnect as a couple, relax, have fun, and do things that you used to enjoy, or discover new interests together.Then you can focus on having conversations about your intimacy._ You could star by letting her know that you are concerned about your romantic life, and ask if you do anything that she likes or dislikes._ Remember this is a two-way street, you should be ready to listen and ready to share._ Take in consideration what she mentions, and work on resolving those issues._ It is important that you praise each other as you progress and do this in a loving and supportive way, avoiding hurtful comments._If you continue to struggle, or seems difficult to engage in communicating with your wife, consider couples therapy or individual therapy to work on communication skills.Mi esposa no hace las cosas que solía hacerHay cosas intimas que ella hacia al principio de nuestra relación, y cosas que alguna vez ella estuvo de acuerdo en probar y que ahora no hace._ Yo_ me paso pensando en eso todo el día._ Me siento rechazado y pienso que me case con la persona equivocada.Como tanto escuchamos, comunicación es la clave para una buena relación.__ La intimidad en el matrimonio es algo de damos por hecho y rara vez nos comunicamos al respecto._ Noté como mencionas que alguna vez tu esposa __stuvo de acuerdo en probar_ algo. _¿Alguna vez le preguntaste si le gusto lo que probo, o si quería repetirlo?_ ¿Le has preguntado si ella quisiera intentar algo nuevo o diferente?¿Y qué tal si trabajas en mejorar la comunicación con tu esposa?Un aspecto a considerar es si hay alguna tención en el matrimonio._ Si están pasando por una situación tensa en su matrimonio o algún otro aspecto de su vida, lo pueden estar reflejando en su intimidad, o la falta de la misma._ Escúchala, pregunta cómo puedes darle apoyo._ Encuentra maneras de reconectar en pareja, relajarse, divertirse, y hacer cosas que antes disfrutaban, o descubrir nuevos intereses juntos. Si demuestran que son importantes uno para el otro y apoyan sus necesidades, se unirán más y disfrutaran de su tiempo intimo.Luego trabaja en tener conversaciones sobre la intimidad._ Puedes empezar por dejarle saber que te preocupa la vida romántica preguntarle si hay algo que a ella le agrada o desagrada al respecto. Recuerda que esto será beneficioso para los dos, tú debes estar preparado para escucharla, y compartir tus preocupaciones._ Toma en consideración lo que ella mencione, y trabaja en resolver o eliminar esas conductas._ Es importante que se alaguen y animen en el proceso, que este sea un proceso de apoyo y crecimiento y que continúen teniendo esta conversación frecuentemente.Si continuas teniendo dificultad o no sabes cómo comunicarte con tu pareja, considera terapia de pareja como una alternativa, o incluso consejería individual para trabajar en tus destrezas de comunicación."
"There are intimate things she did early in the relationship, and things she had once agreed to try that she will not do now. I end up thinking about it all day. I feel rejected and think I married the wrong person.","I'd say you're letting fear get a hold on you! You would really enjoy some sexual activities that your wife hasn't initiated in a long while, but it's a big leap to go from that to ""I married the wrong person"". Fear is telling you that she doesn't respect or like or want you? Look at the bigger picture. What is the evidence that your wife wants to please you?...that she is the ""right"" woman for you?...that she loves you?...that she cares about what's important to you? _If there is evidence there, then you owe it to the marriage to rein in your fearful thoughts.Talking to your wife is so important right now. We all have moments when we really just want to sit and stew in our self pity over our partner not vacuuming or cooking or saying loving things often enough...but they can't read our minds! Can you lovingly let her know what you miss? ...what you hope for?...what you need? This is the meat of a loving relationship. Sharing who we are, so that we can love each other better._Your wife deserves the benefit of the doubt that she'll listen to what you long for. Can you risk feeling vulnerable? You can't control her answer, but can you trust her to care?"
I hate everything I see in the mirror. I don't like being in pictures and always scribble out my face.  It's stressing me out. I don't trust my parents enough to tell them and I don't know what to do.,"This is so very common in this crazy looks-obsessed world! I meet so many beautiful people who can't see their beauty. Is there something getting in the way for you? Was there a time in your life when people teased you or told you something hurtful, or did something to you that made you feel ugly? If so, this can be addressed first. Sometimes stories are told about us when we're young and the best thing we can do is see the author's evil or careless intent and not take that on. A therapist can help you with this part.Once you've addressed any past barriers to feeling confident, you can focus on a few simple things. First, your thoughts. If you keep telling yourself that you don't like what you see, then you will never feel okay about your looks. Experiment with telling yourself something different. Look in the mirror and I dare you to find something that's lovely about your face. Focus on that. Describe what you see? If you were your own best friend, what would you say about your face? Eliminating those negative scripts and building new positive ones will help you feel more accepting of how you look. You can't change your face, but you can change your attitude towards your face. Confidence is the things that will make you beautiful!Accepting how you look is important. Without going to plastic surgery (the popularity of which is a testimony to how nuts this whole thing has become), you were born with that nose, those eyes, those lips. Accepting yourself and knowing it won't change is a good idea, because wishing it were different won't make it so!Looking good is also about minimizing flaws and building on your assets. Are you in a rut about hairstyle or makeup? Ask a good friend to give you a make-over. Play with your features and wardrobe. There are plenty of average looking people who know how to make themselves shine because they are creative!_"
"I always feel the need to impress people, whether it's my family, the people at school, or just random people. I know that no matter what I do or how I change, there will always be some people who hate me.  Why do I feel this way?","My first reaction to this is that It sounds like you rely alot on the impressions and projections of the outside world, that you need validation from other people to compensate for a lack of something on the inside, build yourself up on the inside, work on yourself, use positive affirmations daily, it would be wise for you to research some self-construct theory and do some self-concept work.Hope this helps,C"
Is this something I should be worried about?  Should I do something about it?,"My son plays alone at recess.Is this something I should be worried about? Should I do something about it?Every mom is the expert on their children__ behavior._ First of all, I suggest checking with your son, asking him if he is happy while playing alone, or does he complain that no one wants to play with him?_ Does he plays alone in school, but is social in other environments, with family or neighbors?Playing alone is healthy for children, it helps them to be independent and confident, it allows them to explore their environment and use their imagination, among other benefits. _On the other hand, it is also important to develop social skills early on and become confident in our skills as we grow._ Children go through stages of exploration until they develop a sense of __ocial confidence_. Depending on your son__ age, he might need some input or advice._ Provide the opportunity to interact with other children, without pushing it._ Take him to the park to play with a friend or to children__ activities in your neighborhood. _Later ask him, what did he thought_of the activity, and if he enjoyed playing there._ Children also follow their parent__ model0324, so you can encourage social interaction by greeting other and asking your son to do the same, ask him to receive the guests who come to the house with you and sit to enjoy the conversation._If you notice any shakiness, becoming tearful, anxious or aggressive when approaching social encounters, you may want to talk to the school counselor or children__ therapist to evaluate those symptoms and rule out any behavioral problems or social anxiety.Mi hijo juega solo en el receso.¿Debería preocuparme al respecto?_ ¿Debería hacer algo al respecto?Cada mama es experta en la conducta de sus hijos. _Primero que nada te sugiero que revises con tu hijo y le preguntes si él se siente contento jugando solo, o si se queja porque nadie quiere jugar con él.__ Observa si él juega solo en la escuela, pero es sociable en otros ambientes como con la familia_ o los vecinos._Jugar solo puede ser saludable para los niños, les ayudo a ser independientes, desarrollan sentido de seguridad, y les permite explorar su ambiente y utilizar su imaginación, entre otros beneficios.Por otro lado, también es importante desarrollar destrezas sociales y perfeccionarlas con la práctica.__ Los niños van por etapas de exploración y prueba hasta que desarrollan un nivel de confianza en sus destrezas sociales._ Dependiendo de la edad de tu hijo, puede que el necesite algunos consejos._ Provéele la oportunidad de interactuar con otros niños, sin obligarlo. Ya sea yendo al parque a jugar con vecinos, o a actividades comunitarias infantiles con algún amigo._ Luego pregúntale como le pareció la actividad y si le gusto compartir allí. _También recuerda que los niños siguen el modelo de sus padres, así que puedes motivarlo invitándolo a que salude a otros después de ti, o invitándolo a recibir a la visita que llega a la casa y que los acompañe durante la conversación.Si observas que tu hijo está nervioso, lloroso, o agresivo cuando se acerca alguna actividad social, consulta con el consejero escolar o un consejero infantil para evaluar sus síntomas y descarta cualquier problema de conducta o ansiedad._"
Is this something I should be worried about?  Should I do something about it?,"The answer depends on how the other areas of your son's life are doing.Is he happy or does he seem happy, playing alone during recess?Does he have friends in other social circles besides the students whom he's with at recess?How is his academic progress?How is his social integration among his classmates?Are there any special or unusual circumstances in the home and family environment?Go through this list to form a fuller idea of whether your son simply likes alone time and takes this option during recess, or if any if the above areas show stress or difficulty for him and which need to be further understood and handled."
Is this something I should be worried about?  Should I do something about it?,"Humans are social creatures so this can be an alarming thing for a parent to deal with, just like adults children are not the same and some children are more social than others, if he plays alone at recess (all the time) it would worry myself as well, however recess is only one domain of life, does he have friends outside of school or daycare? Does he socialize in other situations or is it just at recess where this occurs? If this is a global problem occurring at other social times it may be indicative of something deeper going on, if perhaps it is occurring ""just during recess"" it could be something else altogether. I would request reports from all teachers and caregivers concerning socialization and make a choice on whether or not to evaluate further.Hope this helps,C"
I feel really uncomfortable when I have people's attention.  It makes me not want to talk in public or answer questions in class. Can I get over this social anxiety?,"Since anxiety usually about anticipating a bad result, or fear of being judged negatively, as though having failed some sort of test, consider what would give you the feeling of anticipating a good result from talking to an audience?Maybe, for example, if you prepared and rehearsed your talk more than what you typically would, you'd feel more secure in speaking _in front of an audience.Once you sort through your particular reason as to the source of your discomfort, it may feel more manageable.Yes, social anxiety can change. _You may naturally prefer smaller groups than an audience.And, it is possible to decrease anxiety in what may always be somewhat uncomfortable for you."
"I've felt this way for  two years. I feel so much better now then I did when it started, but it is still there in the back of my mind at all times.","Best answer that I can give to you is that some level of de-personalization is quite normal for everyone, it will come and go throughout life, kind of like being on a roller-coaster, ""here it is, then it's gone not to return for quite some time"", like many things, the more that you fixate on it, the more stress it will cause you, consider it part of life, accept it, and move on, now if your having many, many ,many of these episodes or have some auditory or visual hallucination or disturbances or emotional unbalancing that accompany it than that is definitely something to look at, but for the most part nothing to worry about. Hope this helps,C"
"I'm a guy. If I don't like girls, nor do I like guys, does that mean I'm gay?","Hi, and thanks for your question. I agree with my colleagues about researching asexuality, but I want too add a couple of things about that:Here is a website that you can start with to get some information about asexuality - http://www.asexuality.org/home/There are a whole lot of myths surrounding asexuality. One is that people who are asexual have absolutely no interest in sex, and that is not always the case. There are variations of asexuality. Some people who are asexual have an interest in sex and others don't. Also, once you read more on this topic, you may find that you don't connect with asexuality either, and that is okay. Our society usually thinks of sexual orientations_as_only being straight,_gay, lesbian, or bisexual, but the truth is there are many variations of sexual orientations. Keep exploring. There is a good chance that there is a community of people who feel like you do. Finally, labels are important for a lot of things, but labeling ourselves can sometimes lead to some painful feelings. Try not to feel pressured to label yourself too quickly. This is your journey. Your experience. Take all the time you need._You may never feel the need to label_how you feel, and that is okay, too. Hope this helps. Be well.Robin J. Landwehr, DBH, LPC, NCC _"
"Ive been in an on an off relationship with a this man for almost 3 years. Even though I care about him, he continues to hurt me. 

He and his wife were separated when we met. Now he's going through a really difficult divorce from her and is taking it really hard.  I want to end this relationship, but I don't feel like I can. How can I let go?","Hello, and thank you for your question. Boy, ending relationships_is tough, isn't it? Sometimes it's tough even when we are 100% sure that it is the right thing to do!I am going to give you some of my thoughts, and hopefully some colleagues will add some others. One of the things that I want to point out is that ""letting go"" is not really a thing. In other words, it's not really something you can reach out and grab. It's more of a process. This is good news, because you don't necessarily have to be at_the end of the process to end an unhealthy relationship. We just have to accept that there will be feelings that come up even after the relationship is over. For example, someone can end an unhealthy relationship today, but then be reminded of the good times on what would_have been their ""anniversary."" This could make the person very sad. They may even regret ending the relationship for a little while. It would important, then, for the person to remind themselves why the relationship needed to end, and that they are healthier because of it. This is relevant for you. It's hard to walk away from a relationship. We fear all kinds of things, including being single! Sometimes it's helpful to compare what you are getting out of the relationship to what you want from a relationship. It's helpful to be honest about what we have given up for an unhealthy relationship. It's fine to admit uncertainly about ending things. It's okay to be afraid. It's okay to have moments of doubt and sadness along with a dash of guilt. And even with all of that,_someone_can still leave if it is the healthiest thing for them. They can have sadness later on, and still not go back.It sounds like you are feeling responsible for making sure he is okay because of this divorce. The truth is that there is not necessarily a ""perfect"" time to end any relationship. There would be no guarantee that he would be doing any better after the divorce. Sometimes_NOT making_decisions stresses us out A LOT more than making a decision and living with the consequences, both good and bad. You may be at that crossroads. Be well..Robin J. Landwehr, DBH, LPC, NCC"
"After I told them, they yelled at me.","Hello, and thank you for your question. I am very sorry that this was your experience with your family. I truly wish I_could give you some things to say to them that would change their reaction, but unfortunately I can't do that. Their acceptance of you_is a journey, just like coming out is a journey for you. Sometimes families initially respond this way, but after time they become more accepting and even supportive. Unfortunately, there is no way to know for sure if that will happen. So, here are a few things I would suggest:Surround yourself with people and things that remind you that you really are okay as you are. That won't take the place of your family's acceptance, and I won't even pretend that it would, but it may help during those days when it hurts the most. And that is really important. Patience is not something that many of us are really good at, but this type of situation sometimes forces you to have some. When families first learn something like this, they may go through a period of shock. And then sometimes even grieving. They may even be worried if they are of a particular religion where being bisexual is forbidden. These things can take time for them to reconcile, so it may just take some patience. If it is safe for you, try to talk to them, but if it becomes painful or hurtful then you have the right to walk away. I do recommend setting up_some personal boundaries for yourself, and perhaps learn some assertiveness skills if you feel you struggle with them. The reason I feel that this is important is that people sometimes take a lot of abuse from family members and friends in times like you're describing. They may want to be accepted so much that they put themselves in hurtful positions over and over again hoping that their families will come around. They may, or they may not. And if they don't, you deserve to live a life free of abuse and to feel confident and assured of who you are. To be surrounded by folks who remind you of that._If you start_seeing this pattern and you are struggling, chatting with_counselor may be a great idea. I am bias probably, but I think chatting with a counselor is ALWAYS a good idea. :)_Hope this helps. Be well. Be you. Robin J. Landwehr, DBH, LPC, NCC "
"When my daughter is stressed about a silly thing from school, she starts crying and freaking out. She is a bright student, always has a 4.0, but I am afraid she is stressing too much. I__ afraid it__ going to break her. I don't know if I should get her to a doctor or someone because this is not normal.","Its hard to answer this question based on the information presented but I shall give it a go, Is it possible that your daughter is afraid of failing, I've seen many children and kids who get stressed out over grades or performance in sports, can you tell me ""what was your grade in fourth grade English? Or what was the score of the 7th game you played in football when you were a junior? Much of what happens to us is insignificant and we worry over things which really , in the long term don't matter much to us. But ask yourself this question, Is your daughters reaction to what is going grossly out of proportion with what would normally be expected, if the answer is yes, a visit to a psychotherapist might not be a bad idea to learn some coping skills and to alter our reaction to life."
"I believe my partner has a masturbation and porn problem. He masturbates daily, even when I am lying in bed sleeping beside him. We have sex once a week. He is rough and worries about his needs. He never touches me, and treats me like a porn star, wanting to finish on my face or chest.","It sounds like your in quite a rough place, my recommendation just based on what you type might warrant a visit to a psychotherapist to resolve what may be going on, I am not entirely sure but it sounds like he might have a bit of a sex addiction problem. One thing you need to ask yourself is ""Am I happy?"", ""Do I feel loved?"", these are deep questions, but the answers to those questions will give you a direction to travel in. "
We've been dating for two months now. I have a heavy past that gets him angry. Does he have a right to penalize me for things I did before I met him?,"How is he penalizing you?Have you asked for his reasons for wanting to know about your heavy past?His answers may be very different than that he would like penalizing you.What you can do is explain how pressured you feel by his questions.Ideally, the two of you will become much closer by talking openly about your respective discomforts and wishes from the other."
"I am a young adult, and I was sexually assaulted by an older man when I was a teenager (which has really intensified the guilt/shame). However, I've been attracted to much older men since I was even younger than that.","Sometimes the reason for being attracted to older men is because of growing up with a father who was distant.If you grew up having enough interaction with your dad to know you'd have liked more and didn't receive this, then maybe your longings of childhood are still active within you.It is ok to like older men.Just be sure you're not idealizing them, or anyone else.Because regardless of age, a relationship is based on who the two people really are, not how we'd like imagining them."
"It was over 20 years ago, but the pain has resurfaced again now because I have started seeing her Facebook posts about how great her life is. I feel so angry. How can I handle this?","Emotional pain is different from physical pain that way, isn't it? Even many years later, an old wound can be ripped open again by a small trigger.You were betrayed by two people close to you. That's a complex injury. I don't know whether you're still in the marriage or not, or whether your sister is still in your life. Perhaps not, as your contact with her seems to be through watching her facebook activity._I'm curious about why you're just now seeing her facebook posts again. Are you feeling more open lately to seeing how she's doing in her life? I guess if you were open to having your sister even in the periphery of your life again, you will have to figure out how to handle those triggers. If you can't, maybe consider unfollowing her or detaching from facebook for a while._So your sister is happy, or she at least appears happy. Your mind might go to some unhelpful places, like ""She doesn't regret the affair"" (you don't know that), ""She doesn't deserve happiness"" (that would be a harsh judgement), or ""She doesn't care that I'm hurt"" (again, there's no evidence of that). Where does your mind go? It's important to identify your worst thoughts in connection to her._When you have those worst thoughts identified, ask yourself ""What evidence supports that thought as truth?"" It's likely that either there's no evidence, or that the truth is so far from you that you can't know what she's feeling or thinking, which makes having those thoughts pretty futile.A therapist can help you determine what emotions are being triggered here. It doesn't help you and your happiness to carry around resentment, ill wishes, or the need for revenge. Forgiveness is not about saying that something was ""okay"". It's about saying ""It happened. I accept that I can't change it, and I don't want to carry the emotional burden around all the time"". Forgiveness is putting it down. She... (trust me this is true)...she carries her own burden of shame for what she did. For you to spend time feeling angry doesn't affect her burden. It only adds to yours._Can you find the tender emotion under your anger? You're hurt. Validate that hurt. Honour that hurt. Take care of that hurt. You can stay away from people who disregard your needs, and you have the power to forgive those who make mistakes out of their simple humanity if you want them in your life._If you continue to struggle, please seek the help of a professional who can assist you in navigating these waters. :)"
"I believe my partner has a masturbation and porn problem. He masturbates daily, even when I am lying in bed sleeping beside him. We have sex once a week. He is rough and worries about his needs. He never touches me, and treats me like a porn star, wanting to finish on my face or chest.","There is a lot of information out there right now about how porn is harmful...to a person's brain chemistry, to a relationship and one's ability to love, and to how men see women and sex in general. Your partner demonstrates a clear disregard for your needs. There is evidence, as you suggest, that there is addiction here. I recommend seeing a therapist who can help you sort out where to go from here._"
"I'm a teenager, and I just got my first job. I am a month and a half in. Yesterday, my boss pushed me to the point where I had to go to the restroom and cry. She didn't see me, and I'm glad, but when I went to talk to her about it today, I let a tear or two come out. I hate it. I feel like they're not going to keep me anymore.","Getting your first job is an exciting, terrifying, and challenging experience. It is something you will remember for a long time and it shapes how you begin to think about yourself as a worker. You are literally ""learning as you go"" in this completely new environment. You are going to make mistakes. You are not going to get it right the first time. It can be even more challenging if you are having a difficult time building relationships that are supportive at work. A couple of things to remember here: 1) You are there to do a job and you are getting paid to do it, 2) There is a reason or reasons for you wanting to be there and do that work, 3) you know best what you need in order to be successful. These three items can be helpful to remember, especially when we feel our emotions are taking over in a place where we do not feel safe to express them fully. If you feel like your supervisor is approachable, meaning someone you could talk to because they express confidence in you, let them know you are nervous about doing a good job. Also let them know how you learn new tasks, information, or expectations so they can deliver the message in a way that you understand. Becoming a successful worker doesn't happen overnight, but each day you can identify what works for you and what doesn't by communicating with your work team, the easier it will be for you. We all had a first job once, and were all worried about doing well. Hang in there, and call a counselor if you need more help."
